model_name,min_topic_size,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
BERTopic,15,"[['imeti', 'nov', 'slovenija', 'čas', 'slovenski', 'država', 'človek', 'delo', 'vlada', 'ukrep'], ['okužba', 'nov', 'bolnik', 'koronavirus', 'covid', 'bolnišnica', 'okužen', 'slovenija', 'cepivo', 'število'], ['odstotek', 'evro', 'delo', 'plača', 'podjetje', 'zakon', 'deloven', 'ukrep', 'milijon', 'predlog'], ['tekma', 'sezona', 'točka', 'mesto', 'minuta', 'svetoven', 'prvenstvo', 'ekipa', 'zmaga', 'gol'], ['trump', 'zda', 'ameriški', 'biden', 'volitev', 'predsednik', 'trumpov', 'država', 'donald', 'kitajski'], ['klub', 'liga', 'igralec', 'tekma', 'nogometen', 'sezona', 'prvenstvo', 'turnir', 'koronavirus', 'nov'], ['film', 'življenje', 'vloga', 'imeti', 'igralka', 'igralec', 'zgodba', 'filmski', 'čas', 'povedati'], ['okužba', 'koronavirus', 'nov', 'država', 'človek', 'število', 'umreti', 'potrditi', 'kitajski', 'okužen'], ['življenje', 'ljubezen', 'imeti', 'čas', 'partner', 'odnos', 'zato', 'otrok', 'človek', 'ženska'], ['tekma', 'liga', 'nba', 'miami', 'točka', 'dončić', 'dallas', 'košarkar', 'dragić', 'luka'], ['stranka', 'desus', 'koalicija', 'vlada', 'volitev', 'predsednik', 'poslanec', 'smc', 'poslanski', 'odstotek'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['telefon', 'piškotek', 'spleten', 'uporabnik', 'mobilen', 'računalnik', 'naprava', 'aplikacija', 'pameten', 'omrežje'], ['dirka', 'etapa', 'roglič', 'kolesar', 'zmaga', 'sekunda', 'majica', 'tour', 'pogačar', 'zmagovalec'], ['požar', 'gasilec', 'gasilski', 'veter', 'obala', 'pgd', 'vozilo', 'kraj', 'škoda', 'območje']]",0.7733333333333333,0.14344228811814347,-2.390918876117878,1
BERTopic,15,"[['nov', 'imeti', 'slovenija', 'čas', 'delo', 'ukrep', 'država', 'človek', 'vlada', 'slovenski'], ['policist', 'policijski', 'policija', 'voznik', 'nesreča', 'vozilo', 'prometen', 'dejanje', 'uprava', 'vožnja'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'covid', 'koronavirus', 'okužen', 'potrditi', 'zdravstven', 'število'], ['okužba', 'koronavirus', 'država', 'nov', 'kitajski', 'človek', 'število', 'umreti', 'potrditi', 'okužen'], ['trump', 'biden', 'zda', 'ameriški', 'predsednik', 'volitev', 'trumpov', 'donald', 'glas', 'predsedniški'], ['film', 'oddaja', 'imeti', 'igralec', 'igralka', 'življenje', 'instagram', 'povedati', 'vloga', 'čas'], ['življenje', 'ljubezen', 'imeti', 'čas', 'partner', 'odnos', 'zato', 'otrok', 'človek', 'ženska'], ['tekma', 'liga', 'nba', 'miami', 'točka', 'dončić', 'dallas', 'košarkar', 'dragić', 'luka'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['stranka', 'desus', 'vlada', 'koalicija', 'volitev', 'predsednik', 'poslanec', 'smc', 'odstotek', 'poslanski'], ['telefon', 'piškotek', 'spleten', 'uporabnik', 'mobilen', 'računalnik', 'naprava', 'pameten', 'aplikacija', 'omrežje'], ['evropski', 'komisija', 'unija', 'dogovor', 'bruselj', 'članica', 'država', 'pogajanje', 'sveženj', 'kriza'], ['avtomobil', 'električen', 'vozilo', 'cena', 'model', 'audi', 'motor', 'tron', 'evro', 'sistem'], ['slovenski', 'predsednik', 'sporazum', 'kulturen', 'slovenija', 'prireditev', 'kultura', 'ipf', 'komunističen', 'manjšina'], ['protest', 'protestnik', 'človek', 'policija', 'policist', 'vlada', 'nasilje', 'belorusija', 'država', 'shod']]",0.8133333333333334,0.12965955123697598,-2.7142626734460675,2
BERTopic,15,"[['imeti', 'nov', 'slovenija', 'čas', 'slovenski', 'človek', 'država', 'delo', 'vlada', 'ljubljana'], ['tekma', 'sezona', 'točka', 'klub', 'ekipa', 'mesto', 'liga', 'trener', 'zmaga', 'olimpija'], ['odstotek', 'evro', 'delo', 'plača', 'zakon', 'podjetje', 'ukrep', 'deloven', 'milijon', 'predlog'], ['okužba', 'nov', 'bolnik', 'bolnišnica', 'koronavirus', 'covid', 'okužen', 'število', 'potrditi', 'slovenija'], ['okužba', 'kitajski', 'koronavirus', 'nov', 'država', 'človek', 'število', 'umreti', 'potrditi', 'italija'], ['igralec', 'liga', 'tekma', 'klub', 'koronavirus', 'nogometen', 'turnir', 'prvenstvo', 'tekmovanje', 'teniški'], ['trump', 'biden', 'zda', 'volitev', 'ameriški', 'predsednik', 'trumpov', 'donald', 'predsedniški', 'glas'], ['film', 'igralec', 'oddaja', 'igralka', 'življenje', 'imeti', 'instagram', 'povedati', 'zgodba', 'vloga'], ['življenje', 'ljubezen', 'imeti', 'partner', 'čas', 'odnos', 'zato', 'otrok', 'človek', 'ženska'], ['tekma', 'liga', 'nba', 'miami', 'točka', 'dončić', 'dallas', 'košarkar', 'dragić', 'luka'], ['stranka', 'desus', 'koalicija', 'vlada', 'predsednik', 'volitev', 'poslanec', 'smc', 'poslanski', 'kandidat'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['telefon', 'piškotek', 'spleten', 'uporabnik', 'mobilen', 'računalnik', 'naprava', 'aplikacija', 'pameten', 'omrežje'], ['dirka', 'etapa', 'roglič', 'kolesar', 'zmaga', 'pogačar', 'sekunda', 'majica', 'tour', 'kolesarski'], ['evropski', 'komisija', 'unija', 'dogovor', 'članica', 'bruselj', 'država', 'pogajanje', 'sveženj', 'kriza']]",0.8133333333333334,0.15096512019076547,-2.515185956127272,3
BERTopic,20,"[['potres', 'hrvaški', 'magnituda', 'petrinja', 'zagreb', 'potresen', 'območje', 'sunek', 'kilometer', 'seizmološki'], ['nov', 'imeti', 'slovenija', 'čas', 'država', 'človek', 'slovenski', 'delo', 'vlada', 'ukrep']]",1.0,0.03336592335893782,-5.114156729328759,1
BERTopic,20,"[['imeti', 'slovenija', 'nov', 'čas', 'delo', 'slovenski', 'država', 'vlada', 'podjetje', 'človek'], ['okužba', 'nov', 'koronavirus', 'ukrep', 'covid', 'bolnik', 'število', 'človek', 'okužen', 'zdravstven'], ['policist', 'vozilo', 'voznik', 'policijski', 'policija', 'cesta', 'nesreča', 'prometen', 'ura', 'vožnja'], ['odstotek', 'evro', 'plača', 'delo', 'podjetje', 'milijon', 'ukrep', 'zakon', 'rast', 'epidemija'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'volitev', 'trumpov', 'kitajski', 'donald', 'država'], ['stranka', 'desus', 'vlada', 'koalicija', 'predsednik', 'volitev', 'poslanec', 'smc', 'poslanski', 'kandidat'], ['film', 'imeti', 'igralec', 'oddaja', 'igralka', 'življenje', 'instagram', 'povedati', 'vloga', 'otrok'], ['življenje', 'ljubezen', 'imeti', 'partner', 'odnos', 'čas', 'otrok', 'zato', 'človek', 'ženska'], ['tekma', 'liga', 'nba', 'miami', 'točka', 'dončić', 'dallas', 'košarkar', 'dragić', 'luka'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['telefon', 'piškotek', 'spleten', 'uporabnik', 'mobilen', 'računalnik', 'naprava', 'pameten', 'aplikacija', 'omrežje'], ['glasba', 'glasben', 'album', 'pesem', 'koncert', 'baleten', 'slovenski', 'predstava', 'čas', 'oder'], ['slovenski', 'predsednik', 'sporazum', 'kulturen', 'slovenija', 'prireditev', 'kultura', 'ipf', 'manjšina', 'komunističen'], ['protest', 'protestnik', 'človek', 'policija', 'policist', 'vlada', 'nasilje', 'država', 'shod', 'mesto'], ['avtomobil', 'električen', 'vozilo', 'model', 'audi', 'motor', 'tron', 'sistem', 'znamka', 'baterija']]",0.8266666666666667,0.1186119256224454,-2.5813909138795994,2
BERTopic,20,"[['imeti', 'slovenija', 'nov', 'slovenski', 'čas', 'delo', 'vlada', 'človek', 'država', 'ljubljana'], ['okužba', 'nov', 'koronavirus', 'ukrep', 'covid', 'bolnik', 'človek', 'število', 'država', 'okužen'], ['policist', 'vozilo', 'voznik', 'policijski', 'policija', 'cesta', 'nesreča', 'prometen', 'ura', 'vožnja'], ['odstotek', 'evro', 'delo', 'plača', 'podjetje', 'zakon', 'deloven', 'ukrep', 'milijon', 'predlog'], ['trump', 'zda', 'biden', 'ameriški', 'volitev', 'predsednik', 'trumpov', 'donald', 'kitajski', 'država'], ['film', 'oddaja', 'imeti', 'igralec', 'življenje', 'čas', 'igralka', 'povedati', 'album', 'pevka'], ['stranka', 'desus', 'koalicija', 'vlada', 'predsednik', 'volitev', 'poslanec', 'poslanski', 'smc', 'kandidat'], ['življenje', 'ljubezen', 'imeti', 'partner', 'odnos', 'čas', 'otrok', 'zato', 'človek', 'ženska'], ['tekma', 'liga', 'nba', 'miami', 'točka', 'dončić', 'dallas', 'košarkar', 'dragić', 'luka'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['telefon', 'piškotek', 'spleten', 'uporabnik', 'mobilen', 'računalnik', 'naprava', 'aplikacija', 'pameten', 'omrežje'], ['sodišče', 'tožilstvo', 'policija', 'zadeva', 'preiskava', 'sodnik', 'dejanje', 'postopek', 'kazniv', 'podatek'], ['avtomobil', 'električen', 'vozilo', 'model', 'cena', 'audi', 'motor', 'tron', 'sistem', 'evro'], ['evropski', 'komisija', 'unija', 'dogovor', 'članica', 'bruselj', 'država', 'sveženj', 'kriza', 'pogajanje'], ['požar', 'gasilec', 'gasilski', 'veter', 'pgd', 'vozilo', 'občina', 'ura', 'objekt', 'območje']]",0.8533333333333334,0.13395240901336872,-2.2928745019661165,3
BERTopic,35,"[['potres', 'hrvaški', 'magnituda', 'petrinja', 'zagreb', 'potresen', 'območje', 'sunek', 'kilometer', 'seizmološki'], ['nov', 'imeti', 'slovenija', 'čas', 'država', 'človek', 'slovenski', 'delo', 'vlada', 'ukrep']]",1.0,0.03336592335893782,-5.114156729328759,1
BERTopic,35,"[['imeti', 'slovenija', 'nov', 'slovenski', 'čas', 'delo', 'država', 'človek', 'evropski', 'iti'], ['okužba', 'nov', 'koronavirus', 'ukrep', 'covid', 'bolnik', 'človek', 'število', 'zdravstven', 'država'], ['film', 'razstava', 'imeti', 'čas', 'ljubljana', 'življenje', 'delo', 'glasba', 'festival', 'pesem'], ['stranka', 'vlada', 'predsednik', 'desus', 'koalicija', 'političen', 'volitev', 'medij', 'slovenija', 'imeti'], ['policist', 'vozilo', 'voznik', 'policijski', 'policija', 'cesta', 'ura', 'prometen', 'vožnja', 'nesreča'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'volitev', 'država', 'kitajski', 'trumpov', 'donald'], ['evro', 'odstotek', 'plača', 'zakon', 'ukrep', 'podjetje', 'banka', 'delo', 'epidemija', 'milijon'], ['podjetje', 'šola', 'otrok', 'turističen', 'bon', 'slovenija', 'odstotek', 'projekt', 'učitelj', 'področje'], ['življenje', 'ljubezen', 'imeti', 'odnos', 'partner', 'čas', 'zato', 'otrok', 'človek', 'starš'], ['tekma', 'liga', 'nba', 'miami', 'točka', 'dončić', 'dallas', 'košarkar', 'dragić', 'luka'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['stanovanje', 'objekt', 'prostor', 'občina', 'gradnja', 'zemljišče', 'stavba', 'toploten', 'predviden', 'nepremičnina'], ['telefon', 'piškotek', 'uporabnik', 'mobilen', 'računalnik', 'naprava', 'pameten', 'aplikacija', 'spleten', 'omrežje'], ['protest', 'protestnik', 'človek', 'policija', 'policist', 'vlada', 'nasilje', 'shod', 'država', 'mesto'], ['avtomobil', 'električen', 'vozilo', 'model', 'audi', 'motor', 'tron', 'sistem', 'baterija', 'znamka']]",0.82,0.10183887430662994,-2.792829210394182,2
BERTopic,35,"[['imeti', 'slovenija', 'nov', 'država', 'slovenski', 'čas', 'vlada', 'človek', 'delo', 'iti'], ['okužba', 'nov', 'koronavirus', 'ukrep', 'covid', 'bolnik', 'človek', 'zdravstven', 'število', 'okužen'], ['film', 'razstava', 'imeti', 'čas', 'glasba', 'delo', 'življenje', 'slovenski', 'nagrada', 'festival'], ['policist', 'vozilo', 'voznik', 'cesta', 'policijski', 'policija', 'ura', 'prometen', 'vožnja', 'nesreča'], ['stranka', 'vlada', 'predsednik', 'desus', 'koalicija', 'volitev', 'poslanec', 'ustaven', 'minister', 'pogodba'], ['evro', 'odstotek', 'plača', 'podjetje', 'zakon', 'delo', 'ukrep', 'milijon', 'banka', 'epidemija'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'volitev', 'trumpov', 'donald', 'država', 'iran'], ['šola', 'podjetje', 'turističen', 'bon', 'otrok', 'slovenija', 'učitelj', 'odstotek', 'področje', 'turizem'], ['tekma', 'liga', 'nba', 'miami', 'točka', 'dončić', 'dallas', 'košarkar', 'dragić', 'luka'], ['oblačen', 'pretežno', 'temperatura', 'stopinja', 'celzij', 'nevihta', 'veter', 'jasno', 'padavina', 'jasen'], ['ljubezen', 'življenje', 'imeti', 'čas', 'partner', 'odnos', 'človek', 'zato', 'čustvo', 'občutek'], ['telefon', 'piškotek', 'spleten', 'uporabnik', 'mobilen', 'računalnik', 'naprava', 'aplikacija', 'pameten', 'omrežje'], ['stanovanje', 'objekt', 'prostor', 'občina', 'gradnja', 'zemljišče', 'stavba', 'nepremičnina', 'predviden', 'urejen'], ['avtomobil', 'električen', 'vozilo', 'model', 'audi', 'motor', 'tron', 'sistem', 'znamka', 'baterija'], ['požar', 'gasilec', 'gasilski', 'veter', 'vozilo', 'streha', 'občina', 'območje', 'pgd', 'ura']]",0.84,0.11944301873496245,-2.7156467680030887,3
BERTopic,50,"[['potres', 'hrvaški', 'magnituda', 'petrinja', 'zagreb', 'potresen', 'območje', 'sunek', 'kilometer', 'seizmološki'], ['nov', 'imeti', 'slovenija', 'čas', 'država', 'človek', 'slovenski', 'delo', 'vlada', 'ukrep']]",1.0,0.03336592335893782,-5.114156729328759,1
